"nom_zr","id_item","x_lon","y_lat","tipus_entitat","modificat","prof_sorrer","data_reforma"
"Jardins de Vil·la Amèlia - Cecília",69060,2.12129598038611,41.3939211477735,"Reixa",FALSE,140,NA
"Jardins de Vil·la Amèlia - Cecília",69295,2.12234863856404,41.3933766628096,"Reixa",FALSE,140,NA
"Parc de la Guineueta",74478,2.17135783117766,41.4424199901524,"Reixa",FALSE,190,NA
"Parc de la Guineueta",74609,2.17172038083415,41.4421502165462,"Reixa",FALSE,100,NA
"Parc de la Guineueta",74610,2.17182379988707,41.4409833282946,"Reixa",FALSE,150,NA
"Parc de la Guineueta",74611,2.17185731071263,41.4417935174502,"Reixa",FALSE,300,NA
"Parc de la Guineueta",74612,2.1719722018546,41.4413529805312,"Reixa",FALSE,200,NA
"Parc de la Guineueta",74613,2.17198121800014,41.441962037598,"Reixa",FALSE,100,NA
"Parc de la Guineueta",74634,2.17213993962184,41.442716110716,"Embornal",FALSE,152,NA
"Parc de la Guineueta",74635,2.17219883419846,41.4413504681651,"Reixa",FALSE,20,NA
"Parc de la Guineueta",74672,2.17230005712119,41.4406759095951,"Reixa",FALSE,150,NA
"Parc de la Guineueta",74681,2.17257268010518,41.440294334454,"Reixa",FALSE,150,NA
"Parc de la Guineueta",74786,2.17230387670132,41.4419013976715,"Reixa",FALSE,330,NA
"Parc de la Guineueta",74788,2.17226234436107,41.4414017270551,"Reixa",FALSE,152,NA
"Parc de la Guineueta",74964,2.17312184647249,41.4398439483155,"Reixa",FALSE,180,NA
"Parc de la Guineueta",74998,2.17364957558845,41.4397240683155,"Reixa",FALSE,50,NA
"Parc de la Guineueta",75019,2.17410783881659,41.4385402697683,"Embornal",FALSE,152,NA
"Parc de la Guineueta",75020,2.174081911967,41.4384420827603,"Embornal",FALSE,152,NA
"Parc de la Guineueta",75021,2.17408785027523,41.4384646439764,"Embornal",FALSE,152,NA
"Parc de la Guineueta",75118,2.17422986280007,41.4396599588745,"Reixa",FALSE,152,NA
"Parc de la Guineueta",75119,2.17431465274453,41.4397133510295,"Embornal",FALSE,100,NA
"Parc de la Guineueta",75138,2.17456535910223,41.4391708311027,"Reixa",FALSE,200,NA
"Parc de la Guineueta",75142,2.17465551234951,41.4393582920793,"Embornal",FALSE,100,NA
"Jardins del Turó del Putxet",82088,2.14258638698816,41.4089567243788,"Reixa",FALSE,50,NA
"Jardins del Turó del Putxet",82094,2.1425214361068,41.4085460401673,"Reixa",FALSE,200,NA
"Parc de la Guineueta",500894,2.17452155283015,41.4392366313228,"Reixa",FALSE,152,NA
"Parc del Turó de la Peira",500936,2.16544674910538,41.432355680239,"Embornal",FALSE,200,NA
"Parc de la Ciutadella",501738,2.18588781621599,41.3889486475432,"Embornal",FALSE,250,NA
"Parc de la Ciutadella",501739,2.18520330539998,41.3889097539774,"Embornal",FALSE,238,NA
"Parc de la Ciutadella",501740,2.1852675881881,41.3889150732198,"Embornal",FALSE,300,NA
"Parc de la Ciutadella",501751,2.1860104613573,41.3888010714225,"Embornal",FALSE,250,NA
"Parc del Turó de la Peira",501963,2.16564212147306,41.4339787065578,"Embornal",FALSE,300,NA
"Jardins de Vil·la Amèlia - Cecília",502316,2.12127375441176,41.3933865638804,"Embornal",FALSE,200,NA
"Parc de la Guineueta",502423,2.17397119238634,41.4389611067341,"Embornal",FALSE,152,NA
"Parc de la Guineueta",502425,2.17409282524622,41.4387992157445,"Embornal",FALSE,152,NA
